patent_num,abstract,applicant_city,applicant_country,applicant_name,applicant_num,applicant_state,assignee_loc,assignee_name,cpc,family_id,file_date,inventors,patent_date,title,url
10149313,"Some demonstrative embodiments include apparatuses, systems and/or methods of communicating in an awareness cluster. For example, an apparatus may include logic and circuitry configured to cause a first Neighbor Awareness Networking (NAN) device to communicate during one or more Discovery Windows (DWs) of a NAN cluster; to setup a NAN Data link (NDL) with a second NAN device of the NAN cluster, the NDL belonging to a NAN Data Cluster (NDC) having a NDC base schedule; and to communicate data with the second NAN device via the NDL according to the NDC base schedule.",Santa Clara,US,INTEL IP CORPORATION,"14/757,981",CA,"Santa Clara, CA",INTEL IP CORPORATION,"['H04L', 'H04W']",57834515,"December 26, 2015","[['Elad', 'Oren', 'Tel Aviv, IL'], ['Po-Kai', 'Huang', 'Santa Clara, CA'], ['Emily H.', 'Qi', 'Camas, WA']]","December 4, 2018","Apparatus, system and method of communicating in a neighbor awareness networking (NAN) cluster",http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.htm&r=161&f=G&l=50&d=PTXT&s1=Piconet&p=4&OS=Piconet&RS=Piconet
10149271,"A method of enabling a first wireless information device to access absolute location data in which the first wireless information device does not possess its own absolute location finding system but is instead able to receive, over a wireless network, absolute location data from a second wireless information device that does have its own absolute location finding system. The present invention hence enables wireless information devices to share absolute location data: for example, a mobile telephone with GPS capability can be used as a local ""beacon"" to broadcast its absolute location to any nearby devices over a personal area wireless network (e.g. a Bluetooth network) so that those nearby devices can use that location data. Hence, a camera with no location finding system of its own could obtain location data from a nearby GPS equipped mobile telephone over a Bluetooth PAN and watermark its images with location data.",Luxembourg,LU,Conversant Wireless Licensing S.a.r.l.,"15/805,556",N/A,"Luxembourg, LU",Conversant Wireless Licensing S.a r.l.,"['G01S', 'H04W']",9937492,"November 7, 2017","[['John', 'Pagonis', 'London, GB'], ['Mark', 'Jacobs', 'London, GB']]","December 4, 2018",Method of enabling a wireless information device to access location data,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.htm&r=162&f=G&l=50&d=PTXT&s1=Piconet&p=4&OS=Piconet&RS=Piconet
10148558,"Some demonstrative embodiments include apparatuses, systems and/or methods of establishing a mesh data path. For example, a first Neighbor Awareness Networking (NAN) device may be configured to transmit a NAN data path request to a second NAN device to request to establish a NAN data path between the first NAN device and the second NAN device, the NAN data path request including a first path information attribute corresponding to a mesh data path; and to process a NAN data path response from the second NAN device, the NAN data path response including a second path information attribute corresponding to the mesh data path, the second path information attribute including a path status indicator to indicate whether mesh data path routing to the destination address of the mesh data path is successful.",Santa Clara,US,INTEL IP CORPORATION,"15/393,321",CA,"Santa Clara, CA",INTEL IP CORPORATION,"['H04W', 'H04L']",60483632,"December 29, 2016","[['Emily H.', 'Qi', 'Gig Harbor, WA'], ['Po-Kai', 'Huang', 'San Jose, CA']]","December 4, 2018","Apparatus, system and method of establishing a mesh data path between neighbor awareness networking (NAN) devices",http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.htm&r=163&f=G&l=50&d=PTXT&s1=Piconet&p=4&OS=Piconet&RS=Piconet
10148453,"According to various aspects, an isochronous channel may include an update slot in which a source device may schedule a transmission to broadcast control information to one or more sink devices. As such, a sink device may initially listen to a periodic advertising stream to receive synchronization information to acquire or re-acquire the isochronous channel and subsequently synchronize to the isochronous channel according to state information that the source device conveys in the update slot.",San Diego,US,QUALCOMM Incorporated,"15/255,313",CA,"San Diego, CA",QUALCOMM Incorporated,"['H04L', 'H04W']",59631363,"September 2, 2016","[['Mayank', 'Batra', 'Cambridge, GB'], ['Robin', 'Heydon', 'Cambridge, GB']]","December 4, 2018",Using update slot to synchronize to Bluetooth LE isochronous channel and communicate state changes,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.htm&r=164&f=G&l=50&d=PTXT&s1=Piconet&p=4&OS=Piconet&RS=Piconet
10146712,"A method of communicating with a peripheral device in a host operating system (OS) and a guest OS installed on an electronic device includes: receiving, by the host OS, first data from the guest OS; determining, by the host OS, whether to switch from a first communication link to a second communication link to transmit and receive data between the electronic device and the peripheral device; packetizing, by the host OS, the first data based on the determination; and transmitting the packetized data to the peripheral device.","Suwon-si, Gyeonggi-do",KR,"SAMSUNG ELECTRONICS CO., LTD.","15/046,921",N/A,"Suwon-si, Gyeonggi-do, KR","SAMSUNG ELECTRONICS CO., LTD.",['G06F'],56798894,"February 18, 2016","[['Bok-deuk', 'Jeong', 'Yongin-si, KR'], ['Anatoly', 'Stepanov', 'Novotroizk, RU'], ['Sung-min', 'Lee', 'Suwon-si, KR']]","December 4, 2018","Method of communicating with peripheral device in electronic device on which plurality of operating systems are driven, and the electronic device",http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.htm&r=165&f=G&l=50&d=PTXT&s1=Piconet&p=4&OS=Piconet&RS=Piconet
10142767,"The present invention is related to a method and an apparatus for transmitting and receiving data by using Bluetooth LE. A method and an apparatus according to the present invention comprises transmitting a first request message for requesting data to a second device; receiving a first response message including data in response to the first request message; if size of the data is equal to the maximum data transmission size, transmitting a second request message for transmitting additional data; and receiving a second response message including the additional data in response to the second request message, wherein the first request message or the second request message includes at least one of ID information, index information, or index range information of the data; and the first response message or the second response message includes at least one of length information or ID information.",Seoul,KR,LG ELECTRONICS INC.,"15/305,820",N/A,"Seoul, KR",LG ELECTRONICS INC.,"['H04L', 'H04W', 'Y02D']",54332771,"April 21, 2015","[['Younghwan', 'Kwon', 'Seoul, KR'], ['Minsoo', 'Lee', 'Seoul, KR'], ['Hyeonjae', 'Lee', 'Seoul, KR'], ['Jangwoong', 'Park', 'Seoul, KR'], ['Jingu', 'Choi', 'Seoul, KR'], ['Jaeho', 'Lee', 'Seoul, KR']]","November 27, 2018",Method and apparatus for transmitting data using Bluetooth low energy in wireless communication system,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.htm&r=166&f=G&l=50&d=PTXT&s1=Piconet&p=4&OS=Piconet&RS=Piconet
10142734,"A method for re-forming a complete ring network of a plurality of Bluetooth.RTM. speakers, after a speaker has left an original ring of speakers, the method including detecting that the speaker has left the ring, and reestablishing the ring without the departed speaker. The detection may include a timeout detection if the speaker left without notice, or include receiving notice that the speaker intends to leave.",Beaverton,US,Avnera Corporation,"16/006,760",OR,"Beaverton, OR",AVNERA CORPORATION,"['H04R', 'H04W']",54834939,"June 12, 2018","[['Theodore', 'Hetke', 'Hillsboro, OR'], ['John', 'Speth', 'Tigard, OR']]","November 27, 2018",Ring network of bluetooth speakers,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.htm&r=167&f=G&l=50&d=PTXT&s1=Piconet&p=4&OS=Piconet&RS=Piconet
10142001,"Methods and systems for hybrid radio frequency digital beamforming may include, in an electronic device comprising an antenna array including antennas arranged along first and second directions, beamforming signals in an analog domain along the first direction of the antenna array and in a digital domain along the second direction of the antenna array. The antenna array may include subsets of antennas, where each subset has a system-on-chip (SOC) with analog and digital beamforming circuitry. Signals may be beamformed in the analog domain by amplifying signals received by the antenna array using a configurable gain and shifting the phase of at least one of the amplified signals. The phase-shifted signals may be summed and converted to a digital signal. A frequency-dependent coefficient may be applied to the digital signal. The antenna array may have a fewer number of antennas along the first direction as compared to along the second direction.",Carlsbad,US,"Maxlinear, Inc.","15/900,381",CA,"Carlsbad, CA","Maxlinear, Inc.",['H04B'],57399299,"February 20, 2018","[['Curtis', 'Ling', 'Carlsbad, CA']]","November 27, 2018",Method and system for hybrid radio frequency digital beamforming,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.htm&r=168&f=G&l=50&d=PTXT&s1=Piconet&p=4&OS=Piconet&RS=Piconet
10141974,"A frequency-hopped spread-spectrum multiple-access (FHSS-MA) wideband transceiver may support frequency-division multiple-access (FDMA) functionality by including a plurality of digital chains corresponding to FHSS-MA physical channels, individually and dynamically compensated for in-phase/quadrature imbalance in the transmit and/or receive portion. A FHSS-MA transceiver supporting FDMA functionality may coordinate FH sequence selection among FHSS physical channels to minimize inter-channel interference while also supporting legacy FHSS-enabled devices (e.g., Bluetooth.RTM.). The FHSS-MA transceiver may be incorporated into a wireless bridge device to facilitate low-latency communications over wireless local-area networks (WLANs), wireless wide-area networks (WWANs) or broadcast, with multiple FHSS-enabled devices that may be paired with the wireless bridge device using FHSS-MA channels. The wireless bridge device may enable a FHSS-enabled device to re-pair with a personal device. Such wireless bridge devices may be networked into a wireless bridge network that may increase the number of FHSS-enabled devices that may be accommodated and/or increase coverage range.",Sunnyvale,US,Waxman; Shai,"14/660,656",CA,"Sunnyvale, CA",Waxman; Shai,['H04B'],56925674,"March 17, 2015","[['Shai', 'Waxman', 'Sunnyvale, CA']]","November 27, 2018",High-capacity FHSS-MA devices and methods,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.htm&r=169&f=G&l=50&d=PTXT&s1=Piconet&p=4&OS=Piconet&RS=Piconet
10140863,"A portable computing device can be used to locate a vehicle in a parking structure. In particular, the portable computing device can communicate with a parking system that manages the parking structure and/or with a vehicle in order to locate the vehicle. Communications between the portable computing device, parking system and vehicle can be based on one or more wireless connections, such as Bluetooth and/or Bluetooth LE connections.",Cupertino,US,Apple Inc.,"15/376,630",CA,"Cupertino, CA","Apple, Inc.","['G01C', 'G01S', 'H04W', 'G08G']",48136626,"December 12, 2016","[['Brian J.', 'Tucker', 'San Jose, CA'], ['Emily C.', 'Schubert', 'San Jose, CA'], ['Jesse L.', 'Dorogusker', 'Palo Alto, CA'], ['Joakim', 'Linde', 'Palo Alto, CA'], ['Stephen', 'Chick', 'Palo Alto, CA']]","November 27, 2018",Method for locating a vehicle,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.htm&r=170&f=G&l=50&d=PTXT&s1=Piconet&p=4&OS=Piconet&RS=Piconet
10136429,"A method for transceiving audio data by using Bluetooth low energy in a wireless communication system supporting Bluetooth communication by a first device, includes: establishing at least one isochronous channel for transmitting isochronous data with at least one second device; and transmitting the audio data to at least one second device through at least one established isochronous channel during a first interval.",Seoul,KR,LG ELECTRONICS INC.,"15/323,677",N/A,"Seoul, KR",LG ELECTRONICS INC.,"['H04L', 'H04W', 'Y02D']",55019555,"April 28, 2015","[['Jaeho', 'Lee', 'Seoul, KR'], ['Jingu', 'Choi', 'Seoul, KR']]","November 20, 2018",Method for transmitting and receiving audio data in wireless communication system supporting bluetooth communication and device therefor,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.htm&r=171&f=G&l=50&d=PTXT&s1=Piconet&p=4&OS=Piconet&RS=Piconet
